Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Invoice_No,Store_ID,Tax_Amount,Discount_Amount,Payment_Mode,Customer_ID,Cashier_ID,Barcode,Batch_No,Supplier,Is_Return,Expiry_Date,Current_Stock,Reorder_Level
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260408-0118,STORE-001,0.11,0.0,Wallet,CU0124,C03,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0398,STORE-001,0.24,0.0,Cash,CU0157,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,INV-20260408-0398,STORE-001,0.14,0.09,Cash,CU0157,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260408-0398,STORE-001,0.19,0.0,Cash,CU0157,C06,,,,,,,
2026-04-08,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,INV-20260408-0038,STORE-001,0.43,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,INV-20260408-0038,STORE-001,0.23,0.24,UPI,CU0104,C06,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260408-0038,STORE-001,0.26,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260408-0048,STORE-001,0.71,0.0,UPI,CU0009,C04,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0038,STORE-001,0.43,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,2,5.25,1.65,9.97,2.77,INV-20260408-0048,STORE-001,0.5,0.53,UPI,CU0009,C04,,,,,,,
2026-04-08,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260408-0128,STORE-001,0.34,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,INV-20260408-0468,STORE-001,0.4,0.0,Cash,CU0085,C03,,,,,,,
2026-04-08,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,INV-20260408-0388,STORE-001,0.65,0.0,UPI,CU0180,C02,,,,,,,
2026-04-08,P002,Apples,Produce,2,1.15,0.37,2.3,0.74,INV-20260408-0388,STORE-001,0.11,0.0,UPI,CU0180,C02,,,,,,,
2026-04-08,P001,Bananas,Produce,2,0.62,0.23,1.2,0.42,INV-20260408-0388,STORE-001,0.06,0.04,UPI,CU0180,C02,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260408-0388,STORE-001,0.55,0.34,UPI,CU0180,C02,,,,,,,
2026-04-08,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,INV-20260408-0388,STORE-001,0.59,0.0,UPI,CU0180,C02,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.53,1.55,INV-20260408-0388,STORE-001,0.28,0.17,UPI,CU0180,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0468,STORE-001,0.66,0.0,Cash,CU0085,C03,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,INV-20260408-0468,STORE-001,0.31,0.19,Cash,CU0085,C03,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260408-0048,STORE-001,0.12,0.0,UPI,CU0009,C04,,,,,,,
2026-04-08,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260408-0038,STORE-001,0.51,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0128,STORE-001,0.32,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0128,STORE-001,0.66,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260408-0128,STORE-001,0.23,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260408-0128,STORE-001,0.19,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P014,Biscuits,Snacks,2,2.6,0.78,5.04,1.4,INV-20260408-0128,STORE-001,0.25,0.16,Card,CU0163,C04,,,,,,,
2026-04-08,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,INV-20260408-0128,STORE-001,0.65,0.0,Card,CU0163,C04,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0048,STORE-001,0.14,0.14,UPI,CU0009,C04,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0038,STORE-001,0.24,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260408-0038,STORE-001,0.57,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260408-0038,STORE-001,0.23,0.0,UPI,CU0104,C06,,,,,,,
2026-04-08,P002,Apples,Produce,3,1.15,0.37,3.45,1.11,INV-20260408-0078,STORE-001,0.17,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0148,STORE-001,0.32,0.0,Cash,CU0190,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0148,STORE-001,0.22,0.0,Cash,CU0190,C02,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260408-0148,STORE-001,0.12,0.0,Cash,CU0190,C02,,,,,,,
2026-04-08,P013,Tea Bags,Beverages,3,4.3,1.2,12.51,3.21,INV-20260408-0078,STORE-001,0.63,0.39,UPI,CU0206,C05,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260408-0358,STORE-001,0.34,0.0,UPI,CU0087,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,INV-20260408-0358,STORE-001,0.21,0.13,UPI,CU0087,C05,,,,,,,
2026-04-08,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,INV-20260408-0358,STORE-001,0.2,0.0,UPI,CU0087,C05,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,INV-20260408-0408,STORE-001,0.1,0.11,Card,CU0157,C06,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0408,STORE-001,0.66,0.0,Card,CU0157,C06,,,,,,,
2026-04-08,P011,Coffee,Beverages,1,8.9,2.8,8.63,2.53,INV-20260408-0408,STORE-001,0.43,0.27,Card,CU0157,C06,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260408-0408,STORE-001,0.69,0.43,Card,CU0157,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260408-0408,STORE-001,0.14,0.14,Card,CU0157,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260408-0158,STORE-001,0.11,0.0,UPI,CU0132,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260408-0158,STORE-001,0.44,0.0,UPI,CU0132,C04,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,INV-20260408-0158,STORE-001,0.23,0.14,UPI,CU0132,C04,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260408-0478,STORE-001,0.29,0.0,Card,CU0209,C02,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260408-0078,STORE-001,0.71,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,2,5.25,1.65,10.18,2.98,INV-20260408-0078,STORE-001,0.51,0.32,UPI,CU0206,C05,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0078,STORE-001,0.43,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260408-0078,STORE-001,0.12,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260408-0038,STORE-001,0.64,0.4,UPI,CU0104,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260408-0038,STORE-001,0.2,0.21,UPI,CU0104,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0078,STORE-001,0.32,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0078,STORE-001,0.22,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.55,1.66,INV-20260408-0078,STORE-001,0.33,0.2,UPI,CU0206,C05,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260408-0078,STORE-001,0.19,0.0,UPI,CU0206,C05,,,,,,,
2026-04-08,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260408-0368,STORE-001,0.22,0.0,Cash,CU0181,C01,,,,,,,
2026-04-08,P002,Apples,Produce,2,1.15,0.37,2.19,0.63,INV-20260408-0368,STORE-001,0.11,0.11,Cash,CU0181,C01,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260408-0478,STORE-001,0.48,0.0,Card,CU0209,C02,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260408-0368,STORE-001,0.19,0.0,Cash,CU0181,C01,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260408-0368,STORE-001,0.35,0.0,Cash,CU0181,C01,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0138,STORE-001,0.32,0.0,Wallet,CU0003,C01,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,INV-20260408-0138,STORE-001,0.21,0.13,Wallet,CU0003,C01,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260408-0138,STORE-001,0.34,0.0,Wallet,CU0003,C01,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260408-0138,STORE-001,0.38,0.0,Wallet,CU0003,C01,,,,,,,
2026-04-08,P019,Chicken Breast,Meat,1,7.2,1.75,6.98,1.53,INV-20260408-0138,STORE-001,0.35,0.22,Wallet,CU0003,C01,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260408-0068,STORE-001,0.14,0.0,UPI,CU0172,C02,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260408-0138,STORE-001,0.24,0.0,Wallet,CU0003,C01,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260408-0368,STORE-001,0.14,0.0,Cash,CU0181,C01,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0068,STORE-001,0.24,0.0,UPI,CU0172,C02,,,,,,,
2026-04-08,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,INV-20260408-0328,STORE-001,0.2,0.0,Card,CU0198,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260408-0068,STORE-001,0.34,0.0,UPI,CU0172,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0438,STORE-001,0.32,0.0,Cash,CU0033,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0438,STORE-001,0.66,0.0,Cash,CU0033,C02,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260408-0438,STORE-001,0.29,0.0,Cash,CU0033,C02,,,,,,,
2026-04-08,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,INV-20260408-0438,STORE-001,0.03,0.0,Cash,CU0033,C02,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260408-0298,STORE-001,0.12,0.0,Wallet,CU0077,C06,,,,,,,
2026-04-08,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,INV-20260408-0298,STORE-001,0.2,0.0,Wallet,CU0077,C06,,,,,,,
2026-04-08,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260408-0298,STORE-001,0.14,0.0,Wallet,CU0077,C06,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260408-0028,STORE-001,0.57,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260408-0028,STORE-001,0.11,0.07,Card,CU0215,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0028,STORE-001,0.22,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,INV-20260408-0028,STORE-001,0.1,0.11,Card,CU0215,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0228,STORE-001,0.32,0.0,Card,CU0201,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0228,STORE-001,0.66,0.0,Card,CU0201,C05,,,,,,,
2026-04-08,P018,Cooking Oil,Staples,2,9.8,1.9,19.01,3.21,INV-20260408-0228,STORE-001,0.95,0.59,Card,CU0201,C05,,,,,,,
2026-04-08,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,INV-20260408-0228,STORE-001,0.43,0.0,Card,CU0201,C05,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260408-0058,STORE-001,0.24,0.0,Wallet,CU0197,C05,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260408-0058,STORE-001,0.53,0.0,Wallet,CU0197,C05,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.41,1.43,INV-20260408-0238,STORE-001,0.27,0.29,Cash,CU0204,C02,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260408-0058,STORE-001,0.29,0.0,Wallet,CU0197,C05,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260408-0028,STORE-001,0.35,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,INV-20260408-0028,STORE-001,0.29,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260408-0028,STORE-001,0.53,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260408-0028,STORE-001,0.68,0.71,Card,CU0215,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0308,STORE-001,0.22,0.0,Wallet,CU0028,C06,,,,,,,
2026-04-08,P019,Chicken Breast,Meat,3,7.2,1.75,20.95,4.6,INV-20260408-0308,STORE-001,1.05,0.65,Wallet,CU0028,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,INV-20260408-0308,STORE-001,0.28,0.17,Wallet,CU0028,C06,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,INV-20260408-0308,STORE-001,0.34,0.35,Wallet,CU0028,C06,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260408-0218,STORE-001,0.11,0.12,Cash,CU0106,C04,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0218,STORE-001,0.43,0.0,Cash,CU0106,C04,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260408-0068,STORE-001,0.19,0.0,UPI,CU0172,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0218,STORE-001,0.32,0.0,Cash,CU0106,C04,,,,,,,
2026-04-08,P016,Salsa,Snacks,3,3.95,1.05,11.26,2.56,INV-20260408-0218,STORE-001,0.56,0.59,Cash,CU0106,C04,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260408-0058,STORE-001,0.12,0.0,Wallet,CU0197,C05,,,,,,,
2026-04-08,P001,Bananas,Produce,1,0.62,0.23,0.6,0.21,INV-20260408-0218,STORE-001,0.03,0.02,Cash,CU0106,C04,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.51,1.21,INV-20260408-0098,STORE-001,0.23,0.24,Card,CU0035,C02,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,INV-20260408-0098,STORE-001,0.25,0.26,Card,CU0035,C02,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0098,STORE-001,0.43,0.0,Card,CU0035,C02,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.46,1.16,INV-20260408-0098,STORE-001,0.22,0.24,Card,CU0035,C02,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260408-0098,STORE-001,0.54,0.57,Card,CU0035,C02,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260408-0098,STORE-001,0.22,0.14,Card,CU0035,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260408-0098,STORE-001,0.42,0.44,Card,CU0035,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260408-0098,STORE-001,0.21,0.0,Card,CU0035,C02,,,,,,,
2026-04-08,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,INV-20260408-0028,STORE-001,0.09,0.0,Card,CU0215,C02,,,,,,,
2026-04-08,P012,Sugar,Pantry,2,2.2,0.52,4.18,0.82,INV-20260408-0098,STORE-001,0.21,0.22,Card,CU0035,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260408-0008,STORE-001,0.32,0.0,Wallet,CU0195,C01,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260408-0058,STORE-001,0.57,0.0,Wallet,CU0197,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,12.54,2.49,INV-20260408-0058,STORE-001,0.63,0.66,Wallet,CU0197,C05,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260408-0258,STORE-001,0.48,0.0,Card,CU0211,C05,,,,,,,
2026-04-08,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,INV-20260408-0258,STORE-001,0.39,0.0,Card,CU0211,C05,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260408-0088,STORE-001,0.14,0.0,Cash,CU0096,C04,,,,,,,
2026-04-08,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260408-0088,STORE-001,0.35,0.0,Cash,CU0096,C04,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.06,2.51,INV-20260408-0088,STORE-001,0.55,0.34,Cash,CU0096,C04,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260408-0088,STORE-001,0.11,0.11,Cash,CU0096,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260408-0088,STORE-001,0.44,0.0,Cash,CU0096,C04,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.53,1.55,INV-20260408-0498,STORE-001,0.28,0.17,Wallet,CU0030,C01,,,,,,,
2026-04-08,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,INV-20260408-0498,STORE-001,0.18,0.11,Wallet,CU0030,C01,,,,,,,
2026-04-08,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,INV-20260408-0498,STORE-001,0.59,0.0,Wallet,CU0030,C01,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260408-0088,STORE-001,0.2,0.21,Cash,CU0096,C04,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260408-0448,STORE-001,0.29,0.0,Cash,CU0051,C03,,,,,,,
2026-04-08,P016,Salsa,Snacks,3,3.95,1.05,11.49,2.79,INV-20260408-0448,STORE-001,0.57,0.36,Cash,CU0051,C03,,,,,,,
2026-04-08,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,INV-20260408-0268,STORE-001,0.14,0.14,Wallet,CU0003,C04,,,,,,,
2026-04-08,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,INV-20260408-0268,STORE-001,0.4,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-08,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.23,0.71,INV-20260408-0268,STORE-001,0.16,0.17,Wallet,CU0003,C04,,,,,,,
2026-04-08,P002,Apples,Produce,3,1.15,0.37,3.28,0.94,INV-20260408-0268,STORE-001,0.16,0.17,Wallet,CU0003,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260408-0268,STORE-001,0.66,0.0,Wallet,CU0003,C04,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0448,STORE-001,0.22,0.0,Cash,CU0051,C03,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,12.54,2.49,INV-20260408-0258,STORE-001,0.63,0.66,Card,CU0211,C05,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,INV-20260408-0258,STORE-001,0.1,0.11,Card,CU0211,C05,,,,,,,
2026-04-08,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,INV-20260408-0278,STORE-001,0.24,0.0,Cash,CU0133,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260408-0278,STORE-001,0.43,0.0,Cash,CU0133,C06,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,INV-20260408-0058,STORE-001,0.3,0.32,Wallet,CU0197,C05,,,,,,,
2026-04-08,P015,Chips,Snacks,2,2.85,0.86,5.41,1.43,INV-20260408-0288,STORE-001,0.27,0.29,Card,CU0135,C02,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.63,1.47,INV-20260408-0288,STORE-001,0.28,0.17,Card,CU0135,C02,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260408-0288,STORE-001,0.22,0.0,Card,CU0135,C02,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260408-0288,STORE-001,0.11,0.0,Card,CU0135,C02,,,,,,,
2026-04-08,P016,Salsa,Snacks,1,3.95,1.05,3.75,0.85,INV-20260408-0238,STORE-001,0.19,0.2,Cash,CU0204,C02,,,,,,,
2026-04-08,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,INV-20260408-0238,STORE-001,0.06,0.0,Cash,CU0204,C02,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260408-0238,STORE-001,0.22,0.14,Cash,CU0204,C02,,,,,,,
2026-04-08,P019,Chicken Breast,Meat,2,7.2,1.75,13.97,3.07,INV-20260408-0238,STORE-001,0.7,0.43,Cash,CU0204,C02,,,,,,,
2026-04-08,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260408-0058,STORE-001,0.11,0.11,Wallet,CU0197,C05,,,,,,,
2026-04-08,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260408-0248,STORE-001,0.11,0.12,Wallet,CU0055,C05,,,,,,,
2026-04-08,P019,Chicken Breast,Meat,3,7.2,1.75,20.95,4.6,INV-20260408-0248,STORE-001,1.05,0.65,Wallet,CU0055,C05,,,,,,,
2026-04-08,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260408-0498,STORE-001,0.11,0.0,Wallet,CU0030,C01,,,,,,,
2026-04-08,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,INV-20260408-0498,STORE-001,0.64,0.4,Wallet,CU0030,C01,,,,,,,
2026-04-08,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260408-0088,STORE-001,0.34,0.0,Cash,CU0096,C04,,,,,,,
2026-04-08,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.02,2.42,INV-20260408-0088,STORE-001,0.45,0.48,Cash,CU0096,C04,,,,,,,
2026-04-08,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260408-0088,STORE-001,0.26,0.0,Cash,CU0096,C04,,,,,,,
2026-04-08,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260408-0278,STORE-001,0.14,0.0,Cash,CU0133,C06,,,,,,,
2026-04-08,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,INV-20260408-0278,STORE-001,0.42,0.44,Cash,CU0133,C06,,,,,,,
2026-04-08,P013,Tea Bags,Beverages,1,4.3,1.2,4.3,1.2,INV-20260408-0278,STORE-001,0.21,0.0,Cash,CU0133,C06,,,,,,,
2026-04-08,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,INV-20260408-0248,STORE-001,0.28,0.29,Wallet,CU0055,C05,,,,,,,
2026-04-08,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,INV-20260408-0008,STORE-001,0.21,0.13,Wallet,CU0195,C01,,,,,,,
