Date,ID,Name,Category,Sold,Price,Profit,Total Sale,Profit
2026-04-28,P009,Almond Butter,Pantry,7,7.5,2.8,52.5,19.6
2026-04-28,P014,Greek Olives,Pantry,5,5.5,2.0,27.5,10.0
2026-04-28,P015,Dark Chocolate,Snacks,8,4.5,1.8,36.0,14.4
2026-04-28,P015,Dark Chocolate,Snacks,8,4.5,1.8,36.0,14.4
2026-04-28,P009,Almond Butter,Pantry,9,7.5,2.8,67.5,25.2
2026-04-28,P014,Greek Olives,Pantry,9,5.5,2.0,49.5,18.0
2026-04-28,P006,Brown Rice,Pantry,3,4.5,1.8,13.5,5.4
2026-04-28,P009,Almond Butter,Pantry,10,7.5,2.8,75.0,28.0
2026-04-28,P001,Fresh Milk,Dairy,2,3.5,1.2,7.0,2.4
2026-04-28,P010,Salmon Fillet,Seafood,3,12.5,4.2,37.5,12.6
2026-04-28,P008,Greek Yogurt,Dairy,6,1.8,0.6,10.8,3.6
2026-04-28,P014,Greek Olives,Pantry,9,5.5,2.0,49.5,18.0
2026-04-28,P011,Quinoa,Pantry,1,6.8,2.5,6.8,2.5
2026-04-28,P007,Olive Oil,Pantry,6,12.0,4.5,72.0,27.0
2026-04-28,P001,Fresh Milk,Dairy,2,3.5,1.2,7.0,2.4
2026-04-28,P011,Quinoa,Pantry,2,6.8,2.5,13.6,5.0
2026-04-28,P005,Chicken Breast,Meat,9,8.9,3.0,80.1,27.0
2026-04-28,P007,Olive Oil,Pantry,9,12.0,4.5,108.0,40.5
2026-04-28,P011,Quinoa,Pantry,9,6.8,2.5,61.2,22.5
2026-04-28,P003,Free Range Eggs,Dairy,10,4.2,1.5,42.0,15.0
2026-04-28,P014,Greek Olives,Pantry,4,5.5,2.0,22.0,8.0
2026-04-28,P010,Salmon Fillet,Seafood,2,12.5,4.2,25.0,8.4
2026-04-28,P015,Dark Chocolate,Snacks,2,4.5,1.8,9.0,3.6
2026-04-28,P013,Bell Peppers,Produce,1,3.0,1.1,3.0,1.1
2026-04-28,P003,Free Range Eggs,Dairy,2,4.2,1.5,8.4,3.0
2026-04-28,P015,Dark Chocolate,Snacks,9,4.5,1.8,40.5,16.2
2026-04-28,P009,Almond Butter,Pantry,4,7.5,2.8,30.0,11.2
2026-04-28,P007,Olive Oil,Pantry,4,12.0,4.5,48.0,18.0
2026-04-28,P009,Almond Butter,Pantry,2,7.5,2.8,15.0,5.6
2026-04-28,P015,Dark Chocolate,Snacks,9,4.5,1.8,40.5,16.2
2026-04-28,P003,Free Range Eggs,Dairy,5,4.2,1.5,21.0,7.5
2026-04-28,P013,Bell Peppers,Produce,4,3.0,1.1,12.0,4.4
2026-04-28,P004,Organic Apples,Produce,5,5.5,2.0,27.5,10.0
2026-04-28,P005,Chicken Breast,Meat,1,8.9,3.0,8.9,3.0
2026-04-28,P002,Whole Wheat Bread,Bakery,7,2.8,0.9,19.6,6.3
2026-04-28,P011,Quinoa,Pantry,10,6.8,2.5,68.0,25.0
2026-04-28,P013,Bell Peppers,Produce,8,3.0,1.1,24.0,8.8
2026-04-28,P003,Free Range Eggs,Dairy,8,4.2,1.5,33.6,12.0
2026-04-28,P004,Organic Apples,Produce,8,5.5,2.0,44.0,16.0
2026-04-28,P001,Fresh Milk,Dairy,2,3.5,1.2,7.0,2.4
2026-04-28,P007,Olive Oil,Pantry,6,12.0,4.5,72.0,27.0
2026-04-28,P014,Greek Olives,Pantry,9,5.5,2.0,49.5,18.0
2026-04-28,P012,Avocado,Produce,3,2.2,0.8,6.6,2.4
2026-04-28,P007,Olive Oil,Pantry,9,12.0,4.5,108.0,40.5
2026-04-28,P004,Organic Apples,Produce,2,5.5,2.0,11.0,4.0
2026-04-28,P013,Bell Peppers,Produce,10,3.0,1.1,30.0,11.0
2026-04-28,P002,Whole Wheat Bread,Bakery,6,2.8,0.9,16.8,5.4
2026-04-28,P007,Olive Oil,Pantry,2,12.0,4.5,24.0,9.0
2026-04-28,P013,Bell Peppers,Produce,7,3.0,1.1,21.0,7.7
2026-04-28,P010,Salmon Fillet,Seafood,4,12.5,4.2,50.0,16.8
2026-04-28,P014,Greek Olives,Pantry,9,5.5,2.0,49.5,18.0
2026-04-28,P007,Olive Oil,Pantry,5,12.0,4.5,60.0,22.5
2026-04-28,P009,Almond Butter,Pantry,9,7.5,2.8,67.5,25.2
2026-04-28,P001,Fresh Milk,Dairy,8,3.5,1.2,28.0,9.6
2026-04-28,P011,Quinoa,Pantry,3,6.8,2.5,20.4,7.5
2026-04-28,P004,Organic Apples,Produce,5,5.5,2.0,27.5,10.0
2026-04-28,P014,Greek Olives,Pantry,1,5.5,2.0,5.5,2.0
2026-04-28,P005,Chicken Breast,Meat,4,8.9,3.0,35.6,12.0
2026-04-28,P008,Greek Yogurt,Dairy,10,1.8,0.6,18.0,6.0
2026-04-28,P007,Olive Oil,Pantry,3,12.0,4.5,36.0,13.5
2026-04-28,P014,Greek Olives,Pantry,4,5.5,2.0,22.0,8.0
2026-04-28,P007,Olive Oil,Pantry,4,12.0,4.5,48.0,18.0
2026-04-28,P003,Free Range Eggs,Dairy,9,4.2,1.5,37.8,13.5
2026-04-28,P002,Whole Wheat Bread,Bakery,5,2.8,0.9,14.0,4.5
2026-04-28,P015,Dark Chocolate,Snacks,10,4.5,1.8,45.0,18.0
2026-04-28,P015,Dark Chocolate,Snacks,10,4.5,1.8,45.0,18.0
2026-04-28,P012,Avocado,Produce,1,2.2,0.8,2.2,0.8
2026-04-28,P006,Brown Rice,Pantry,4,4.5,1.8,18.0,7.2
2026-04-28,P005,Chicken Breast,Meat,6,8.9,3.0,53.4,18.0
2026-04-28,P015,Dark Chocolate,Snacks,3,4.5,1.8,13.5,5.4
2026-04-28,P003,Free Range Eggs,Dairy,6,4.2,1.5,25.2,9.0
2026-04-28,P011,Quinoa,Pantry,6,6.8,2.5,40.8,15.0
2026-04-28,P004,Organic Apples,Produce,4,5.5,2.0,22.0,8.0
2026-04-28,P011,Quinoa,Pantry,2,6.8,2.5,13.6,5.0
2026-04-28,P009,Almond Butter,Pantry,5,7.5,2.8,37.5,14.0
2026-04-28,P014,Greek Olives,Pantry,6,5.5,2.0,33.0,12.0
2026-04-28,P005,Chicken Breast,Meat,8,8.9,3.0,71.2,24.0
2026-04-28,P006,Brown Rice,Pantry,1,4.5,1.8,4.5,1.8
2026-04-28,P014,Greek Olives,Pantry,4,5.5,2.0,22.0,8.0
2026-04-28,P007,Olive Oil,Pantry,9,12.0,4.5,108.0,40.5
2026-04-28,P005,Chicken Breast,Meat,4,8.9,3.0,35.6,12.0
2026-04-28,P001,Fresh Milk,Dairy,8,3.5,1.2,28.0,9.6
2026-04-28,P011,Quinoa,Pantry,3,6.8,2.5,20.4,7.5
2026-04-28,P015,Dark Chocolate,Snacks,2,4.5,1.8,9.0,3.6
2026-04-28,P001,Fresh Milk,Dairy,4,3.5,1.2,14.0,4.8
2026-04-28,P010,Salmon Fillet,Seafood,10,12.5,4.2,125.0,42.0
2026-04-28,P007,Olive Oil,Pantry,1,12.0,4.5,12.0,4.5
2026-04-28,P007,Olive Oil,Pantry,5,12.0,4.5,60.0,22.5
2026-04-28,P003,Free Range Eggs,Dairy,8,4.2,1.5,33.6,12.0
2026-04-28,P007,Olive Oil,Pantry,4,12.0,4.5,48.0,18.0
2026-04-28,P007,Olive Oil,Pantry,7,12.0,4.5,84.0,31.5
2026-04-28,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-28,P003,Free Range Eggs,Dairy,4,4.2,1.5,16.8,6.0
2026-04-28,P004,Organic Apples,Produce,6,5.5,2.0,33.0,12.0
2026-04-28,P012,Avocado,Produce,3,2.2,0.8,6.6,2.4
2026-04-28,P008,Greek Yogurt,Dairy,2,1.8,0.6,3.6,1.2
2026-04-28,P005,Chicken Breast,Meat,2,8.9,3.0,17.8,6.0
2026-04-28,P010,Salmon Fillet,Seafood,10,12.5,4.2,125.0,42.0
2026-04-28,P002,Whole Wheat Bread,Bakery,2,2.8,0.9,5.6,1.8
2026-04-28,P008,Greek Yogurt,Dairy,7,1.8,0.6,12.6,4.2
2026-04-28,P002,Whole Wheat Bread,Bakery,1,2.8,0.9,2.8,0.9
2026-04-28,P011,Quinoa,Pantry,3,6.8,2.5,20.4,7.5
2026-04-28,P006,Brown Rice,Pantry,8,4.5,1.8,36.0,14.4
2026-04-28,P001,Fresh Milk,Dairy,5,3.5,1.2,17.5,6.0
2026-04-28,P006,Brown Rice,Pantry,5,4.5,1.8,22.5,9.0
2026-04-28,P013,Bell Peppers,Produce,2,3.0,1.1,6.0,2.2
2026-04-28,P013,Bell Peppers,Produce,2,3.0,1.1,6.0,2.2
2026-04-28,P013,Bell Peppers,Produce,7,3.0,1.1,21.0,7.7
2026-04-28,P006,Brown Rice,Pantry,3,4.5,1.8,13.5,5.4
2026-04-28,P015,Dark Chocolate,Snacks,2,4.5,1.8,9.0,3.6
2026-04-28,P008,Greek Yogurt,Dairy,1,1.8,0.6,1.8,0.6
2026-04-28,P011,Quinoa,Pantry,1,6.8,2.5,6.8,2.5
2026-04-28,P006,Brown Rice,Pantry,8,4.5,1.8,36.0,14.4
2026-04-28,P009,Almond Butter,Pantry,4,7.5,2.8,30.0,11.2
2026-04-28,P012,Avocado,Produce,5,2.2,0.8,11.0,4.0
2026-04-28,P006,Brown Rice,Pantry,1,4.5,1.8,4.5,1.8
2026-04-28,P014,Greek Olives,Pantry,5,5.5,2.0,27.5,10.0
2026-04-28,P009,Almond Butter,Pantry,9,7.5,2.8,67.5,25.2
2026-04-28,P009,Almond Butter,Pantry,2,7.5,2.8,15.0,5.6
2026-04-28,P002,Whole Wheat Bread,Bakery,3,2.8,0.9,8.4,2.7
2026-04-28,P005,Chicken Breast,Meat,2,8.9,3.0,17.8,6.0
2026-04-28,P003,Free Range Eggs,Dairy,1,4.2,1.5,4.2,1.5
2026-04-28,P006,Brown Rice,Pantry,5,4.5,1.8,22.5,9.0
2026-04-28,P007,Olive Oil,Pantry,6,12.0,4.5,72.0,27.0
2026-04-28,P011,Quinoa,Pantry,6,6.8,2.5,40.8,15.0
2026-04-28,P003,Free Range Eggs,Dairy,2,4.2,1.5,8.4,3.0
2026-04-28,P003,Free Range Eggs,Dairy,9,4.2,1.5,37.8,13.5
2026-04-28,P014,Greek Olives,Pantry,7,5.5,2.0,38.5,14.0
2026-04-29,P006,Brown Rice,Pantry,7,4.5,1.8,31.5,12.6
2026-04-29,P011,Quinoa,Pantry,8,6.8,2.5,54.4,20.0
2026-04-29,P009,Almond Butter,Pantry,2,7.5,2.8,15.0,5.6
2026-04-29,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-29,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-29,P007,Olive Oil,Pantry,8,12.0,4.5,96.0,36.0
2026-04-29,P001,Fresh Milk,Dairy,9,3.5,1.2,31.5,10.8
2026-04-29,P004,Organic Apples,Produce,7,5.5,2.0,38.5,14.0
2026-04-29,P010,Salmon Fillet,Seafood,7,12.5,4.2,87.5,29.4
2026-04-29,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-29,P013,Bell Peppers,Produce,5,3.0,1.1,15.0,5.5
2026-04-29,P013,Bell Peppers,Produce,10,3.0,1.1,30.0,11.0
2026-04-29,P009,Almond Butter,Pantry,10,7.5,2.8,75.0,28.0
2026-04-29,P009,Almond Butter,Pantry,7,7.5,2.8,52.5,19.6
2026-04-29,P002,Whole Wheat Bread,Bakery,4,2.8,0.9,11.2,3.6
2026-04-29,P012,Avocado,Produce,3,2.2,0.8,6.6,2.4
2026-04-29,P009,Almond Butter,Pantry,10,7.5,2.8,75.0,28.0
2026-04-29,P015,Dark Chocolate,Snacks,2,4.5,1.8,9.0,3.6
2026-04-29,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-29,P013,Bell Peppers,Produce,8,3.0,1.1,24.0,8.8
2026-04-29,P008,Greek Yogurt,Dairy,2,1.8,0.6,3.6,1.2
2026-04-29,P005,Chicken Breast,Meat,4,8.9,3.0,35.6,12.0
2026-04-29,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-29,P011,Quinoa,Pantry,2,6.8,2.5,13.6,5.0
2026-04-29,P008,Greek Yogurt,Dairy,1,1.8,0.6,1.8,0.6
2026-04-29,P003,Free Range Eggs,Dairy,3,4.2,1.5,12.6,4.5
2026-04-29,P001,Fresh Milk,Dairy,2,3.5,1.2,7.0,2.4
2026-04-29,P013,Bell Peppers,Produce,9,3.0,1.1,27.0,9.9
2026-04-29,P008,Greek Yogurt,Dairy,6,1.8,0.6,10.8,3.6
2026-04-29,P002,Whole Wheat Bread,Bakery,1,2.8,0.9,2.8,0.9
2026-04-29,P008,Greek Yogurt,Dairy,2,1.8,0.6,3.6,1.2
2026-04-29,P009,Almond Butter,Pantry,2,7.5,2.8,15.0,5.6
2026-04-29,P003,Free Range Eggs,Dairy,9,4.2,1.5,37.8,13.5
2026-04-29,P009,Almond Butter,Pantry,4,7.5,2.8,30.0,11.2
2026-04-29,P003,Free Range Eggs,Dairy,1,4.2,1.5,4.2,1.5
2026-04-29,P003,Free Range Eggs,Dairy,3,4.2,1.5,12.6,4.5
2026-04-29,P010,Salmon Fillet,Seafood,4,12.5,4.2,50.0,16.8
2026-04-29,P014,Greek Olives,Pantry,5,5.5,2.0,27.5,10.0
2026-04-29,P009,Almond Butter,Pantry,3,7.5,2.8,22.5,8.4
2026-04-29,P012,Avocado,Produce,7,2.2,0.8,15.4,5.6
2026-04-29,P009,Almond Butter,Pantry,5,7.5,2.8,37.5,14.0
2026-04-29,P009,Almond Butter,Pantry,7,7.5,2.8,52.5,19.6
2026-04-29,P002,Whole Wheat Bread,Bakery,9,2.8,0.9,25.2,8.1
2026-04-29,P010,Salmon Fillet,Seafood,4,12.5,4.2,50.0,16.8
2026-04-29,P010,Salmon Fillet,Seafood,2,12.5,4.2,25.0,8.4
2026-04-29,P003,Free Range Eggs,Dairy,4,4.2,1.5,16.8,6.0
2026-04-29,P007,Olive Oil,Pantry,7,12.0,4.5,84.0,31.5
2026-04-29,P014,Greek Olives,Pantry,7,5.5,2.0,38.5,14.0
2026-04-29,P004,Organic Apples,Produce,9,5.5,2.0,49.5,18.0
2026-04-29,P005,Chicken Breast,Meat,6,8.9,3.0,53.4,18.0
2026-04-29,P003,Free Range Eggs,Dairy,1,4.2,1.5,4.2,1.5
2026-04-29,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-29,P006,Brown Rice,Pantry,9,4.5,1.8,40.5,16.2
2026-04-29,P008,Greek Yogurt,Dairy,9,1.8,0.6,16.2,5.4
2026-04-29,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-29,P008,Greek Yogurt,Dairy,10,1.8,0.6,18.0,6.0
2026-04-29,P002,Whole Wheat Bread,Bakery,7,2.8,0.9,19.6,6.3
2026-04-29,P006,Brown Rice,Pantry,2,4.5,1.8,9.0,3.6
2026-04-29,P003,Free Range Eggs,Dairy,5,4.2,1.5,21.0,7.5
2026-04-29,P015,Dark Chocolate,Snacks,8,4.5,1.8,36.0,14.4
2026-04-29,P007,Olive Oil,Pantry,1,12.0,4.5,12.0,4.5
2026-04-29,P014,Greek Olives,Pantry,6,5.5,2.0,33.0,12.0
2026-04-29,P005,Chicken Breast,Meat,8,8.9,3.0,71.2,24.0
2026-04-29,P007,Olive Oil,Pantry,4,12.0,4.5,48.0,18.0
2026-04-29,P004,Organic Apples,Produce,9,5.5,2.0,49.5,18.0
2026-04-29,P008,Greek Yogurt,Dairy,10,1.8,0.6,18.0,6.0
2026-04-29,P009,Almond Butter,Pantry,6,7.5,2.8,45.0,16.8
2026-04-29,P005,Chicken Breast,Meat,6,8.9,3.0,53.4,18.0
2026-04-29,P011,Quinoa,Pantry,5,6.8,2.5,34.0,12.5
2026-04-29,P013,Bell Peppers,Produce,8,3.0,1.1,24.0,8.8
2026-04-29,P003,Free Range Eggs,Dairy,8,4.2,1.5,33.6,12.0
2026-04-29,P007,Olive Oil,Pantry,10,12.0,4.5,120.0,45.0
2026-04-29,P001,Fresh Milk,Dairy,2,3.5,1.2,7.0,2.4
2026-04-29,P010,Salmon Fillet,Seafood,4,12.5,4.2,50.0,16.8
2026-04-29,P002,Whole Wheat Bread,Bakery,10,2.8,0.9,28.0,9.0
2026-04-29,P011,Quinoa,Pantry,1,6.8,2.5,6.8,2.5
2026-04-29,P013,Bell Peppers,Produce,10,3.0,1.1,30.0,11.0
2026-04-29,P015,Dark Chocolate,Snacks,3,4.5,1.8,13.5,5.4
2026-04-29,P001,Fresh Milk,Dairy,8,3.5,1.2,28.0,9.6
2026-04-29,P006,Brown Rice,Pantry,4,4.5,1.8,18.0,7.2
2026-04-29,P010,Salmon Fillet,Seafood,10,12.5,4.2,125.0,42.0
2026-04-29,P006,Brown Rice,Pantry,2,4.5,1.8,9.0,3.6
2026-04-29,P009,Almond Butter,Pantry,4,7.5,2.8,30.0,11.2
2026-04-29,P001,Fresh Milk,Dairy,5,3.5,1.2,17.5,6.0
2026-04-29,P012,Avocado,Produce,2,2.2,0.8,4.4,1.6
2026-04-29,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-29,P001,Fresh Milk,Dairy,8,3.5,1.2,28.0,9.6
2026-04-29,P008,Greek Yogurt,Dairy,7,1.8,0.6,12.6,4.2
2026-04-29,P003,Free Range Eggs,Dairy,8,4.2,1.5,33.6,12.0
2026-04-29,P003,Free Range Eggs,Dairy,4,4.2,1.5,16.8,6.0
2026-04-29,P013,Bell Peppers,Produce,2,3.0,1.1,6.0,2.2
2026-04-29,P001,Fresh Milk,Dairy,7,3.5,1.2,24.5,8.4
2026-04-29,P009,Almond Butter,Pantry,1,7.5,2.8,7.5,2.8
2026-04-29,P002,Whole Wheat Bread,Bakery,7,2.8,0.9,19.6,6.3
2026-04-29,P012,Avocado,Produce,3,2.2,0.8,6.6,2.4
2026-04-29,P002,Whole Wheat Bread,Bakery,1,2.8,0.9,2.8,0.9
2026-04-29,P010,Salmon Fillet,Seafood,9,12.5,4.2,112.5,37.8
2026-04-29,P013,Bell Peppers,Produce,8,3.0,1.1,24.0,8.8
2026-04-29,P008,Greek Yogurt,Dairy,4,1.8,0.6,7.2,2.4
2026-04-29,P004,Organic Apples,Produce,1,5.5,2.0,5.5,2.0
2026-04-29,P011,Quinoa,Pantry,9,6.8,2.5,61.2,22.5
2026-04-29,P004,Organic Apples,Produce,6,5.5,2.0,33.0,12.0
2026-04-29,P002,Whole Wheat Bread,Bakery,5,2.8,0.9,14.0,4.5
2026-04-29,P009,Almond Butter,Pantry,1,7.5,2.8,7.5,2.8
2026-04-29,P015,Dark Chocolate,Snacks,7,4.5,1.8,31.5,12.6
2026-04-29,P007,Olive Oil,Pantry,4,12.0,4.5,48.0,18.0
2026-04-29,P011,Quinoa,Pantry,8,6.8,2.5,54.4,20.0
2026-04-29,P010,Salmon Fillet,Seafood,1,12.5,4.2,12.5,4.2
2026-04-29,P011,Quinoa,Pantry,6,6.8,2.5,40.8,15.0
2026-04-29,P012,Avocado,Produce,2,2.2,0.8,4.4,1.6
2026-04-29,P015,Dark Chocolate,Snacks,8,4.5,1.8,36.0,14.4
2026-04-29,P005,Chicken Breast,Meat,1,8.9,3.0,8.9,3.0
2026-04-29,P012,Avocado,Produce,6,2.2,0.8,13.2,4.8
2026-04-29,P002,Whole Wheat Bread,Bakery,6,2.8,0.9,16.8,5.4
2026-04-29,P011,Quinoa,Pantry,2,6.8,2.5,13.6,5.0
2026-04-29,P007,Olive Oil,Pantry,1,12.0,4.5,12.0,4.5
2026-04-29,P004,Organic Apples,Produce,1,5.5,2.0,5.5,2.0
2026-04-29,P004,Organic Apples,Produce,7,5.5,2.0,38.5,14.0
2026-04-29,P006,Brown Rice,Pantry,5,4.5,1.8,22.5,9.0
2026-04-29,P014,Greek Olives,Pantry,5,5.5,2.0,27.5,10.0
2026-04-29,P012,Avocado,Produce,4,2.2,0.8,8.8,3.2
2026-04-29,P007,Olive Oil,Pantry,3,12.0,4.5,36.0,13.5
2026-04-29,P006,Brown Rice,Pantry,6,4.5,1.8,27.0,10.8
2026-04-29,P008,Greek Yogurt,Dairy,3,1.8,0.6,5.4,1.8
2026-04-29,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-29,P013,Bell Peppers,Produce,2,3.0,1.1,6.0,2.2
2026-04-29,P003,Free Range Eggs,Dairy,5,4.2,1.5,21.0,7.5
2026-04-29,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-29,P009,Almond Butter,Pantry,2,7.5,2.8,15.0,5.6
2026-04-29,P009,Almond Butter,Pantry,1,7.5,2.8,7.5,2.8
2026-04-29,P004,Organic Apples,Produce,5,5.5,2.0,27.5,10.0
2026-04-29,P001,Fresh Milk,Dairy,10,3.5,1.2,35.0,12.0
2026-04-29,P007,Olive Oil,Pantry,6,12.0,4.5,72.0,27.0
2026-04-29,P001,Fresh Milk,Dairy,4,3.5,1.2,14.0,4.8
2026-04-29,P012,Avocado,Produce,7,2.2,0.8,15.4,5.6
2026-04-29,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-29,P002,Whole Wheat Bread,Bakery,6,2.8,0.9,16.8,5.4
2026-04-29,P013,Bell Peppers,Produce,9,3.0,1.1,27.0,9.9
2026-04-30,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-30,P013,Bell Peppers,Produce,5,3.0,1.1,15.0,5.5
2026-04-30,P003,Free Range Eggs,Dairy,5,4.2,1.5,21.0,7.5
2026-04-30,P001,Fresh Milk,Dairy,4,3.5,1.2,14.0,4.8
2026-04-30,P015,Dark Chocolate,Snacks,4,4.5,1.8,18.0,7.2
2026-04-30,P008,Greek Yogurt,Dairy,1,1.8,0.6,1.8,0.6
2026-04-30,P004,Organic Apples,Produce,1,5.5,2.0,5.5,2.0
2026-04-30,P005,Chicken Breast,Meat,10,8.9,3.0,89.0,30.0
2026-04-30,P009,Almond Butter,Pantry,3,7.5,2.8,22.5,8.4
2026-04-30,P008,Greek Yogurt,Dairy,2,1.8,0.6,3.6,1.2
2026-04-30,P003,Free Range Eggs,Dairy,4,4.2,1.5,16.8,6.0
2026-04-30,P009,Almond Butter,Pantry,6,7.5,2.8,45.0,16.8
2026-04-30,P006,Brown Rice,Pantry,9,4.5,1.8,40.5,16.2
2026-04-30,P008,Greek Yogurt,Dairy,5,1.8,0.6,9.0,3.0
2026-04-30,P011,Quinoa,Pantry,7,6.8,2.5,47.6,17.5
2026-04-30,P002,Whole Wheat Bread,Bakery,3,2.8,0.9,8.4,2.7
2026-04-30,P003,Free Range Eggs,Dairy,3,4.2,1.5,12.6,4.5
2026-04-30,P011,Quinoa,Pantry,7,6.8,2.5,47.6,17.5
2026-04-30,P006,Brown Rice,Pantry,10,4.5,1.8,45.0,18.0
2026-04-30,P005,Chicken Breast,Meat,9,8.9,3.0,80.1,27.0
2026-04-30,P005,Chicken Breast,Meat,1,8.9,3.0,8.9,3.0
2026-04-30,P001,Fresh Milk,Dairy,4,3.5,1.2,14.0,4.8
2026-04-30,P015,Dark Chocolate,Snacks,8,4.5,1.8,36.0,14.4
2026-04-30,P001,Fresh Milk,Dairy,9,3.5,1.2,31.5,10.8
2026-04-30,P001,Fresh Milk,Dairy,7,3.5,1.2,24.5,8.4
2026-04-30,P002,Whole Wheat Bread,Bakery,5,2.8,0.9,14.0,4.5
2026-04-30,P015,Dark Chocolate,Snacks,2,4.5,1.8,9.0,3.6
2026-04-30,P001,Fresh Milk,Dairy,9,3.5,1.2,31.5,10.8
2026-04-30,P010,Salmon Fillet,Seafood,10,12.5,4.2,125.0,42.0
2026-04-30,P006,Brown Rice,Pantry,9,4.5,1.8,40.5,16.2
2026-04-30,P002,Whole Wheat Bread,Bakery,6,2.8,0.9,16.8,5.4
2026-04-30,P015,Dark Chocolate,Snacks,7,4.5,1.8,31.5,12.6
2026-04-30,P005,Chicken Breast,Meat,6,8.9,3.0,53.4,18.0
2026-04-30,P004,Organic Apples,Produce,7,5.5,2.0,38.5,14.0
2026-04-30,P005,Chicken Breast,Meat,9,8.9,3.0,80.1,27.0
2026-04-30,P002,Whole Wheat Bread,Bakery,9,2.8,0.9,25.2,8.1
2026-04-30,P001,Fresh Milk,Dairy,1,3.5,1.2,3.5,1.2
2026-04-30,P010,Salmon Fillet,Seafood,1,12.5,4.2,12.5,4.2
2026-04-30,P002,Whole Wheat Bread,Bakery,10,2.8,0.9,28.0,9.0
2026-04-30,P003,Free Range Eggs,Dairy,4,4.2,1.5,16.8,6.0
2026-04-30,P014,Greek Olives,Pantry,1,5.5,2.0,5.5,2.0
2026-04-30,P011,Quinoa,Pantry,5,6.8,2.5,34.0,12.5
2026-04-30,P006,Brown Rice,Pantry,5,4.5,1.8,22.5,9.0
2026-04-30,P005,Chicken Breast,Meat,6,8.9,3.0,53.4,18.0
2026-04-30,P004,Organic Apples,Produce,6,5.5,2.0,33.0,12.0
2026-04-30,P015,Dark Chocolate,Snacks,10,4.5,1.8,45.0,18.0
2026-04-30,P009,Almond Butter,Pantry,8,7.5,2.8,60.0,22.4
2026-04-30,P013,Bell Peppers,Produce,3,3.0,1.1,9.0,3.3
2026-04-30,P006,Brown Rice,Pantry,2,4.5,1.8,9.0,3.6
2026-04-30,P011,Quinoa,Pantry,6,6.8,2.5,40.8,15.0
2026-04-30,P012,Avocado,Produce,10,2.2,0.8,22.0,8.0
2026-04-30,P013,Bell Peppers,Produce,3,3.0,1.1,9.0,3.3
2026-04-30,P002,Whole Wheat Bread,Bakery,8,2.8,0.9,22.4,7.2
2026-04-30,P014,Greek Olives,Pantry,2,5.5,2.0,11.0,4.0
2026-04-30,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-30,P004,Organic Apples,Produce,8,5.5,2.0,44.0,16.0
2026-04-30,P009,Almond Butter,Pantry,3,7.5,2.8,22.5,8.4
2026-04-30,P010,Salmon Fillet,Seafood,8,12.5,4.2,100.0,33.6
2026-04-30,P014,Greek Olives,Pantry,10,5.5,2.0,55.0,20.0
2026-04-30,P009,Almond Butter,Pantry,1,7.5,2.8,7.5,2.8
2026-04-30,P003,Free Range Eggs,Dairy,5,4.2,1.5,21.0,7.5
2026-04-30,P002,Whole Wheat Bread,Bakery,1,2.8,0.9,2.8,0.9
2026-04-30,P001,Fresh Milk,Dairy,4,3.5,1.2,14.0,4.8
2026-04-30,P004,Organic Apples,Produce,3,5.5,2.0,16.5,6.0
2026-04-30,P004,Organic Apples,Produce,2,5.5,2.0,11.0,4.0
2026-04-30,P004,Organic Apples,Produce,6,5.5,2.0,33.0,12.0
2026-04-30,P011,Quinoa,Pantry,7,6.8,2.5,47.6,17.5
2026-04-30,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-30,P008,Greek Yogurt,Dairy,9,1.8,0.6,16.2,5.4
2026-04-30,P006,Brown Rice,Pantry,10,4.5,1.8,45.0,18.0
2026-04-30,P014,Greek Olives,Pantry,5,5.5,2.0,27.5,10.0
2026-04-30,P012,Avocado,Produce,8,2.2,0.8,17.6,6.4
2026-04-30,P005,Chicken Breast,Meat,5,8.9,3.0,44.5,15.0
2026-04-30,P012,Avocado,Produce,1,2.2,0.8,2.2,0.8
2026-04-30,P010,Salmon Fillet,Seafood,1,12.5,4.2,12.5,4.2
2026-04-30,P007,Olive Oil,Pantry,10,12.0,4.5,120.0,45.0
2026-04-30,P010,Salmon Fillet,Seafood,3,12.5,4.2,37.5,12.6
2026-04-30,P014,Greek Olives,Pantry,7,5.5,2.0,38.5,14.0
