Date,Invoice_No,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Discount_Amount,Tax_Amount,Payment_Mode,Customer_ID,Cashier_ID,Store_ID
2026-04-07,INV-20260407-0337,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Wallet,CU0065,C01,STORE-001
2026-04-07,INV-20260407-0337,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,0.26,0.25,Wallet,CU0065,C01,STORE-001
2026-04-08,INV-20260408-0338,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,Cash,CU0086,C02,STORE-001
2026-04-08,INV-20260408-0338,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Cash,CU0086,C02,STORE-001
2026-04-08,INV-20260408-0338,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,0.0,0.62,Cash,CU0086,C02,STORE-001
2026-04-08,INV-20260408-0338,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,Cash,CU0086,C02,STORE-001
2026-04-08,INV-20260408-0338,P013,Tea Bags,Beverages,2,4.3,1.2,8.34,2.14,0.26,0.42,Cash,CU0086,C02,STORE-001
2026-04-08,INV-20260408-0338,P018,Cooking Oil,Staples,2,9.8,1.9,19.6,3.8,0.0,0.98,Cash,CU0086,C02,STORE-001
2026-04-09,INV-20260409-0339,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Card,CU0160,C01,STORE-001
2026-04-09,INV-20260409-0339,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,0.28,0.46,Card,CU0160,C01,STORE-001
2026-04-09,INV-20260409-0339,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,0.38,0.36,Card,CU0160,C01,STORE-001
2026-04-10,INV-20260410-0340,P015,Chips,Snacks,3,2.85,0.86,8.29,2.32,0.26,0.41,Wallet,CU0056,C02,STORE-001
2026-04-10,INV-20260410-0340,P016,Salsa,Snacks,2,3.95,1.05,7.66,1.86,0.24,0.38,Wallet,CU0056,C02,STORE-001
2026-04-10,INV-20260410-0340,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,0.0,0.34,Wallet,CU0056,C02,STORE-001
2026-04-01,INV-20260401-0341,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,0.0,1.33,UPI,CU0161,C05,STORE-001
2026-04-01,INV-20260401-0341,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,0.0,0.11,UPI,CU0161,C05,STORE-001
2026-04-01,INV-20260401-0341,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,0.0,0.24,UPI,CU0161,C05,STORE-001
2026-04-02,INV-20260402-0342,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,UPI,CU0023,C03,STORE-001
2026-04-02,INV-20260402-0342,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,0.0,0.44,UPI,CU0023,C03,STORE-001
2026-04-02,INV-20260402-0342,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,0.0,0.06,UPI,CU0023,C03,STORE-001
2026-04-02,INV-20260402-0342,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,0.57,0.54,UPI,CU0023,C03,STORE-001
2026-04-02,INV-20260402-0342,P020,Yogurt Cups,Dairy,3,3.4,0.88,9.69,2.13,0.51,0.48,UPI,CU0023,C03,STORE-001
2026-04-03,INV-20260403-0343,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,UPI,CU0024,C01,STORE-001
2026-04-03,INV-20260403-0343,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,0.23,0.37,UPI,CU0024,C01,STORE-001
2026-04-03,INV-20260403-0343,P015,Chips,Snacks,1,2.85,0.86,2.76,0.77,0.09,0.14,UPI,CU0024,C01,STORE-001
2026-04-03,INV-20260403-0343,P019,Chicken Breast,Meat,3,7.2,1.75,21.6,5.25,0.0,1.08,UPI,CU0024,C01,STORE-001
2026-04-04,INV-20260404-0344,P009,Pasta,Pantry,2,2.35,0.7,4.46,1.16,0.24,0.22,UPI,CU0135,C03,STORE-001
2026-04-04,INV-20260404-0344,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,UPI,CU0135,C03,STORE-001
2026-04-04,INV-20260404-0344,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,UPI,CU0135,C03,STORE-001
2026-04-04,INV-20260404-0344,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.61,0.76,0.19,0.18,UPI,CU0135,C03,STORE-001
2026-04-04,INV-20260404-0344,P004,Bread Loaf,Bakery,3,2.1,0.55,5.98,1.33,0.32,0.3,UPI,CU0135,C03,STORE-001
2026-04-05,INV-20260405-0345,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,UPI,CU0156,C04,STORE-001
2026-04-05,INV-20260405-0345,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,UPI,CU0156,C04,STORE-001
2026-04-05,INV-20260405-0345,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,0.0,0.59,UPI,CU0156,C04,STORE-001
2026-04-06,INV-20260406-0346,P015,Chips,Snacks,3,2.85,0.86,8.29,2.32,0.26,0.41,Wallet,CU0187,C05,STORE-001
2026-04-06,INV-20260406-0346,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,0.0,0.4,Wallet,CU0187,C05,STORE-001
2026-04-06,INV-20260406-0346,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,0.0,0.51,Wallet,CU0187,C05,STORE-001
2026-04-06,INV-20260406-0346,P019,Chicken Breast,Meat,3,7.2,1.75,21.6,5.25,0.0,1.08,Wallet,CU0187,C05,STORE-001
2026-04-07,INV-20260407-0347,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,0.0,0.45,Cash,CU0161,C04,STORE-001
2026-04-07,INV-20260407-0347,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,0.2,0.32,Cash,CU0161,C04,STORE-001
2026-04-07,INV-20260407-0347,P001,Bananas,Produce,2,0.62,0.23,1.24,0.46,0.0,0.06,Cash,CU0161,C04,STORE-001
2026-04-07,INV-20260407-0347,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,0.0,0.21,Cash,CU0161,C04,STORE-001
2026-04-08,INV-20260408-0348,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,UPI,CU0203,C03,STORE-001
2026-04-08,INV-20260408-0348,P006,Butter,Dairy,2,4.4,1.05,8.36,1.66,0.44,0.42,UPI,CU0203,C03,STORE-001
2026-04-08,INV-20260408-0348,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,0.0,0.09,UPI,CU0203,C03,STORE-001
2026-04-08,INV-20260408-0348,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0203,C03,STORE-001
2026-04-09,INV-20260409-0349,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,0.14,0.22,Card,CU0085,C02,STORE-001
2026-04-09,INV-20260409-0349,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Card,CU0085,C02,STORE-001
2026-04-09,INV-20260409-0349,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,0.0,1.33,Card,CU0085,C02,STORE-001
2026-04-09,INV-20260409-0349,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,0.0,0.43,Card,CU0085,C02,STORE-001
2026-04-09,INV-20260409-0349,P001,Bananas,Produce,3,0.62,0.23,1.8,0.63,0.06,0.09,Card,CU0085,C02,STORE-001
2026-04-10,INV-20260410-0350,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,UPI,CU0186,C05,STORE-001
2026-04-10,INV-20260410-0350,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,UPI,CU0186,C05,STORE-001
2026-04-10,INV-20260410-0350,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,0.0,0.14,UPI,CU0186,C05,STORE-001
2026-04-10,INV-20260410-0350,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,0.0,0.39,UPI,CU0186,C05,STORE-001
2026-04-10,INV-20260410-0350,P002,Apples,Produce,2,1.15,0.37,2.3,0.74,0.0,0.11,UPI,CU0186,C05,STORE-001
2026-04-01,INV-20260401-0351,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,UPI,CU0161,C04,STORE-001
2026-04-01,INV-20260401-0351,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,UPI,CU0161,C04,STORE-001
2026-04-01,INV-20260401-0351,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,UPI,CU0161,C04,STORE-001
2026-04-01,INV-20260401-0351,P001,Bananas,Produce,3,0.62,0.23,1.86,0.69,0.0,0.09,UPI,CU0161,C04,STORE-001
2026-04-02,INV-20260402-0352,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,0.0,0.14,Wallet,CU0128,C01,STORE-001
2026-04-02,INV-20260402-0352,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,0.0,0.4,Wallet,CU0128,C01,STORE-001
2026-04-02,INV-20260402-0352,P011,Coffee,Beverages,1,8.9,2.8,8.45,2.35,0.45,0.42,Wallet,CU0128,C01,STORE-001
2026-04-02,INV-20260402-0352,P002,Apples,Produce,2,1.15,0.37,2.3,0.74,0.0,0.11,Wallet,CU0128,C01,STORE-001
2026-04-02,INV-20260402-0352,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,0.0,0.12,Wallet,CU0128,C01,STORE-001
2026-04-03,INV-20260403-0353,P011,Coffee,Beverages,1,8.9,2.8,8.63,2.53,0.27,0.43,Cash,CU0130,C04,STORE-001
2026-04-03,INV-20260403-0353,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,0.0,0.33,Cash,CU0130,C04,STORE-001
2026-04-03,INV-20260403-0353,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Cash,CU0130,C04,STORE-001
2026-04-04,INV-20260404-0354,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,Cash,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0354,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,Cash,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0354,P017,Rice 5kg,Staples,2,12.5,2.1,24.25,3.45,0.75,1.21,Cash,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0354,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,0.43,0.41,Cash,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0354,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,0.0,0.45,Cash,CU0174,C05,STORE-001
2026-04-04,INV-20260404-0354,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,0.0,0.38,Cash,CU0174,C05,STORE-001
2026-04-05,INV-20260405-0355,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,Wallet,CU0027,C01,STORE-001
2026-04-05,INV-20260405-0355,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.61,0.76,0.19,0.18,Wallet,CU0027,C01,STORE-001
2026-04-05,INV-20260405-0355,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Wallet,CU0027,C01,STORE-001
2026-04-06,INV-20260406-0356,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,UPI,CU0082,C05,STORE-001
2026-04-06,INV-20260406-0356,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,UPI,CU0082,C05,STORE-001
2026-04-06,INV-20260406-0356,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0082,C05,STORE-001
2026-04-06,INV-20260406-0356,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.4,0.88,0.0,0.17,UPI,CU0082,C05,STORE-001
2026-04-07,INV-20260407-0357,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,UPI,CU0082,C05,STORE-001
2026-04-07,INV-20260407-0357,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,UPI,CU0082,C05,STORE-001
2026-04-08,INV-20260408-0358,P015,Chips,Snacks,3,2.85,0.86,8.29,2.32,0.26,0.41,UPI,CU0087,C05,STORE-001
2026-04-08,INV-20260408-0358,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,0.0,0.2,UPI,CU0087,C05,STORE-001
2026-04-08,INV-20260408-0358,P006,Butter,Dairy,1,4.4,1.05,4.27,0.92,0.13,0.21,UPI,CU0087,C05,STORE-001
2026-04-08,INV-20260408-0358,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,UPI,CU0087,C05,STORE-001
2026-04-09,INV-20260409-0359,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Cash,CU0110,C01,STORE-001
2026-04-09,INV-20260409-0359,P012,Sugar,Pantry,3,2.2,0.52,6.27,1.23,0.33,0.31,Cash,CU0110,C01,STORE-001
2026-04-09,INV-20260409-0359,P013,Tea Bags,Beverages,3,4.3,1.2,12.51,3.21,0.39,0.63,Cash,CU0110,C01,STORE-001
2026-04-10,INV-20260410-0360,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,0.0,0.11,Cash,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0360,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,0.4,0.64,Cash,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0360,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.81,0.73,0.09,0.14,Cash,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0360,P011,Coffee,Beverages,2,8.9,2.8,17.27,5.07,0.53,0.86,Cash,CU0146,C04,STORE-001
2026-04-10,INV-20260410-0360,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,0.0,0.53,Cash,CU0146,C04,STORE-001
2026-04-01,INV-20260401-0361,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,UPI,CU0047,C04,STORE-001
2026-04-01,INV-20260401-0361,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,0.23,0.37,UPI,CU0047,C04,STORE-001
2026-04-01,INV-20260401-0361,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,UPI,CU0047,C04,STORE-001
2026-04-02,INV-20260402-0362,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Cash,CU0123,C03,STORE-001
2026-04-02,INV-20260402-0362,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.8,1.64,0.0,0.29,Cash,CU0123,C03,STORE-001
2026-04-02,INV-20260402-0362,P016,Salsa,Snacks,3,3.95,1.05,11.26,2.56,0.59,0.56,Cash,CU0123,C03,STORE-001
2026-04-03,INV-20260403-0363,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,Wallet,CU0204,C06,STORE-001
2026-04-03,INV-20260403-0363,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,Wallet,CU0204,C06,STORE-001
2026-04-03,INV-20260403-0363,P017,Rice 5kg,Staples,2,12.5,2.1,23.75,2.95,1.25,1.19,Wallet,CU0204,C06,STORE-001
2026-04-03,INV-20260403-0363,P004,Bread Loaf,Bakery,2,2.1,0.55,4.07,0.97,0.13,0.2,Wallet,CU0204,C06,STORE-001
2026-04-04,INV-20260404-0364,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,0.0,0.29,Wallet,CU0017,C04,STORE-001
2026-04-04,INV-20260404-0364,P016,Salsa,Snacks,3,3.95,1.05,11.26,2.56,0.59,0.56,Wallet,CU0017,C04,STORE-001
2026-04-04,INV-20260404-0364,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,0.28,0.46,Wallet,CU0017,C04,STORE-001
2026-04-04,INV-20260404-0364,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,0.0,0.51,Wallet,CU0017,C04,STORE-001
2026-04-04,INV-20260404-0364,P018,Cooking Oil,Staples,3,9.8,1.9,29.4,5.7,0.0,1.47,Wallet,CU0017,C04,STORE-001
2026-04-04,INV-20260404-0364,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,Wallet,CU0017,C04,STORE-001
2026-04-05,INV-20260405-0365,P011,Coffee,Beverages,2,8.9,2.8,17.27,5.07,0.53,0.86,Cash,CU0046,C04,STORE-001
2026-04-05,INV-20260405-0365,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,0.11,0.1,Cash,CU0046,C04,STORE-001
2026-04-05,INV-20260405-0365,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,0.11,0.1,Cash,CU0046,C04,STORE-001
2026-04-05,INV-20260405-0365,P019,Chicken Breast,Meat,2,7.2,1.75,14.4,3.5,0.0,0.72,Cash,CU0046,C04,STORE-001
2026-04-05,INV-20260405-0365,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,0.0,0.29,Cash,CU0046,C04,STORE-001
2026-04-06,INV-20260406-0366,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,0.0,0.32,Card,CU0194,C05,STORE-001
2026-04-06,INV-20260406-0366,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,0.0,0.22,Card,CU0194,C05,STORE-001
2026-04-06,INV-20260406-0366,P007,Peanut Butter,Pantry,2,5.25,1.65,9.97,2.77,0.53,0.5,Card,CU0194,C05,STORE-001
2026-04-07,INV-20260407-0367,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,Card,CU0175,C02,STORE-001
2026-04-07,INV-20260407-0367,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,0.0,0.57,Card,CU0175,C02,STORE-001
2026-04-07,INV-20260407-0367,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,0.0,0.43,Card,CU0175,C02,STORE-001
2026-04-07,INV-20260407-0367,P019,Chicken Breast,Meat,1,7.2,1.75,6.84,1.39,0.36,0.34,Card,CU0175,C02,STORE-001
2026-04-07,INV-20260407-0367,P015,Chips,Snacks,1,2.85,0.86,2.71,0.72,0.14,0.14,Card,CU0175,C02,STORE-001
2026-04-08,INV-20260408-0368,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,0.0,0.35,Cash,CU0181,C01,STORE-001
2026-04-08,INV-20260408-0368,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Cash,CU0181,C01,STORE-001
2026-04-08,INV-20260408-0368,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,Cash,CU0181,C01,STORE-001
2026-04-08,INV-20260408-0368,P002,Apples,Produce,2,1.15,0.37,2.19,0.63,0.11,0.11,Cash,CU0181,C01,STORE-001
2026-04-08,INV-20260408-0368,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Cash,CU0181,C01,STORE-001
2026-04-09,INV-20260409-0369,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,0.26,0.25,Card,CU0036,C04,STORE-001
2026-04-09,INV-20260409-0369,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,0.0,0.48,Card,CU0036,C04,STORE-001
2026-04-09,INV-20260409-0369,P013,Tea Bags,Beverages,2,4.3,1.2,8.6,2.4,0.0,0.43,Card,CU0036,C04,STORE-001
2026-04-09,INV-20260409-0369,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,0.0,0.34,Card,CU0036,C04,STORE-001
2026-04-09,INV-20260409-0369,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,0.0,0.13,Card,CU0036,C04,STORE-001
2026-04-10,INV-20260410-0370,P015,Chips,Snacks,3,2.85,0.86,8.29,2.32,0.26,0.41,Card,CU0125,C06,STORE-001
2026-04-10,INV-20260410-0370,P016,Salsa,Snacks,1,3.95,1.05,3.95,1.05,0.0,0.2,Card,CU0125,C06,STORE-001
2026-04-10,INV-20260410-0370,P001,Bananas,Produce,1,0.62,0.23,0.6,0.21,0.02,0.03,Card,CU0125,C06,STORE-001
2026-04-01,INV-20260401-0371,P011,Coffee,Beverages,2,8.9,2.8,17.27,5.07,0.53,0.86,Wallet,CU0210,C05,STORE-001
2026-04-01,INV-20260401-0371,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,0.0,0.22,Wallet,CU0210,C05,STORE-001
2026-04-01,INV-20260401-0371,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.3,0.78,0.1,0.17,Wallet,CU0210,C05,STORE-001
2026-04-01,INV-20260401-0371,P014,Biscuits,Snacks,3,2.6,0.78,7.8,2.34,0.0,0.39,Wallet,CU0210,C05,STORE-001
2026-04-01,INV-20260401-0371,P006,Butter,Dairy,3,4.4,1.05,12.8,2.75,0.4,0.64,Wallet,CU0210,C05,STORE-001
2026-04-01,INV-20260401-0371,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Wallet,CU0210,C05,STORE-001
2026-04-02,INV-20260402-0372,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,0.0,0.21,Cash,CU0146,C01,STORE-001
2026-04-02,INV-20260402-0372,P006,Butter,Dairy,1,4.4,1.05,4.18,0.83,0.22,0.21,Cash,CU0146,C01,STORE-001
2026-04-02,INV-20260402-0372,P014,Biscuits,Snacks,2,2.6,0.78,5.2,1.56,0.0,0.26,Cash,CU0146,C01,STORE-001
2026-04-02,INV-20260402-0372,P018,Cooking Oil,Staples,1,9.8,1.9,9.31,1.41,0.49,0.47,Cash,CU0146,C01,STORE-001
2026-04-02,INV-20260402-0372,P012,Sugar,Pantry,2,2.2,0.52,4.27,0.91,0.13,0.21,Cash,CU0146,C01,STORE-001
2026-04-03,INV-20260403-0373,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,0.0,0.34,Cash,CU0121,C02,STORE-001
2026-04-03,INV-20260403-0373,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,0.57,0.54,Cash,CU0121,C02,STORE-001
2026-04-03,INV-20260403-0373,P017,Rice 5kg,Staples,3,12.5,2.1,37.5,6.3,0.0,1.88,Cash,CU0121,C02,STORE-001
2026-04-04,INV-20260404-0374,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,0.21,0.34,Cash,CU0117,C04,STORE-001
2026-04-04,INV-20260404-0374,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,Cash,CU0117,C04,STORE-001
2026-04-04,INV-20260404-0374,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,0.0,0.89,Cash,CU0117,C04,STORE-001
2026-04-05,INV-20260405-0375,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,0.0,0.79,UPI,CU0201,C06,STORE-001
2026-04-05,INV-20260405-0375,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,0.14,0.23,UPI,CU0201,C06,STORE-001
2026-04-05,INV-20260405-0375,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,0.0,0.43,UPI,CU0201,C06,STORE-001
2026-04-05,INV-20260405-0375,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,0.0,0.66,UPI,CU0201,C06,STORE-001
2026-04-05,INV-20260405-0375,P002,Apples,Produce,3,1.15,0.37,3.45,1.11,0.0,0.17,UPI,CU0201,C06,STORE-001
2026-04-06,INV-20260406-0376,P015,Chips,Snacks,3,2.85,0.86,8.55,2.58,0.0,0.43,Wallet,CU0033,C01,STORE-001
2026-04-06,INV-20260406-0376,P016,Salsa,Snacks,2,3.95,1.05,7.9,2.1,0.0,0.4,Wallet,CU0033,C01,STORE-001
2026-04-06,INV-20260406-0376,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,0.14,0.14,Wallet,CU0033,C01,STORE-001
2026-04-07,INV-20260407-0377,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,0.0,1.33,Cash,CU0045,C05,STORE-001
2026-04-07,INV-20260407-0377,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,0.2,0.32,Cash,CU0045,C05,STORE-001
2026-04-07,INV-20260407-0377,P009,Pasta,Pantry,2,2.35,0.7,4.7,1.4,0.0,0.24,Cash,CU0045,C05,STORE-001
2026-04-07,INV-20260407-0377,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,0.0,0.34,Cash,CU0045,C05,STORE-001
2026-04-07,INV-20260407-0377,P001,Bananas,Produce,2,0.62,0.23,1.24,0.46,0.0,0.06,Cash,CU0045,C05,STORE-001
2026-04-08,INV-20260408-0378,P004,Bread Loaf,Bakery,1,2.1,0.55,2.04,0.49,0.06,0.1,Cash,CU0153,C02,STORE-001
2026-04-08,INV-20260408-0378,P006,Butter,Dairy,2,4.4,1.05,8.54,1.84,0.26,0.43,Cash,CU0153,C02,STORE-001
2026-04-08,INV-20260408-0378,P011,Coffee,Beverages,1,8.9,2.8,8.63,2.53,0.27,0.43,Cash,CU0153,C02,STORE-001
2026-04-09,INV-20260409-0379,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,0.0,0.23,UPI,CU0165,C01,STORE-001
2026-04-09,INV-20260409-0379,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,0.0,0.19,UPI,CU0165,C01,STORE-001
2026-04-09,INV-20260409-0379,P007,Peanut Butter,Pantry,2,5.25,1.65,10.18,2.98,0.32,0.51,UPI,CU0165,C01,STORE-001
2026-04-09,INV-20260409-0379,P019,Chicken Breast,Meat,2,7.2,1.75,14.4,3.5,0.0,0.72,UPI,CU0165,C01,STORE-001
2026-04-10,INV-20260410-0380,P009,Pasta,Pantry,3,2.35,0.7,6.84,1.89,0.21,0.34,Wallet,CU0038,C03,STORE-001
2026-04-10,INV-20260410-0380,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,0.0,0.14,Wallet,CU0038,C03,STORE-001
2026-04-10,INV-20260410-0380,P018,Cooking Oil,Staples,2,9.8,1.9,19.01,3.21,0.59,0.95,Wallet,CU0038,C03,STORE-001
2026-04-10,INV-20260410-0380,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,0.0,0.71,Wallet,CU0038,C03,STORE-001
2026-04-10,INV-20260410-0380,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,0.0,0.65,Wallet,CU0038,C03,STORE-001
2026-04-10,INV-20260410-0380,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.23,0.71,0.17,0.16,Wallet,CU0038,C03,STORE-001
2026-04-01,INV-20260401-0381,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,0.0,0.26,UPI,CU0206,C03,STORE-001
2026-04-01,INV-20260401-0381,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,0.71,0.68,UPI,CU0206,C03,STORE-001
2026-04-01,INV-20260401-0381,P014,Biscuits,Snacks,2,2.6,0.78,5.04,1.4,0.16,0.25,UPI,CU0206,C03,STORE-001
